published_date,travel_month,published_platform,title,text,rating,tripType,helpful_votes,word_count,review_length_tier,sentiment_label,published_year,published_month,travel_season,is_verified_travel
2019-05-14,2019-05,MOBILE,Worth to see,"Its the most famous attraction of the city, so ofcours you must see it. I haven’t visit it from the inside because of the crowd. It looks amazing from the outside as well. Great piece of history. ",4,FRIENDS,2,37,Medium (25-75w),Positive,2019,5,Spring,True
2019-05-14,2019-05,MOBILE,Monument of time,"No visit to Rome can skip the Colosseum. Standing as a testament to the lasting shadow the Roman Empire cast over the whole of Europe, the openness of it all invites an intimate reflection. As you approach, do your best to avoid the street cons and Skip-the-line tours they will try to sell you (hard currency only) and buy your tickets online yourself. Enjoy this and Palatine hill on your own time or get a guide from TripAdvisor rather than the ones on the street. Be advised that the dungeons are currently under excavation. Linger in the exhibitions on the second floor!",4,COUPLES,0,102,Long (75-200w),Positive,2019,5,Spring,True
2019-05-14,2019-05,MOBILE,Spectacular!,"Just seeing this amazing monument from the outside is a WOW feeling! After seeing several tv-serial and movies I am finally here at this spectacular building. 

First! By a ticket in advance so you dont have to stand in a line to buy a ticket and then in another line to show the ticket and after that screen your stuff.  

Colosseum has a high Security for comming inside the building, its like when you are flying except for that you get to keep your water. When buying a ticket you receive a ticket to Forum Roman and Palantin as well, the other two you can visit the next day if you dont want to take it the same day. We payed 18€/person for a ticket like that and probably overpaid a few euros but still it was a good price.

There is a lot of salesment outside, dont get scammed. If you have a ticket, you go in the faster line and there are staff helping you find your way inside by the lines cause they keep track of the time when they can let you in. Ofcourse you have to show them that you are there, otherweiss they cant help you but if you have a time at for example 14:00, you cant go in at 13:00, if youre lucky you can go in 13:30. The time is very important. Dont buy ticket on place unless you dont want to wait 1 hour in low season.  There is another line for groups but this is for your guide to keep track on.

When entering you either start on the ground floor or you start from the top and work your way down. On the second floor there is also a museum with interesting story of Colosseum with history regarding the fighters, the animals, the hierarchy of the seatings in the arena, the trade and so on. 

There are best possibilities to find a good photo at the second floor cause there are more space here. There are also some signs around the arena with information regarding Colosseum. 

There is a little boutique at the first floor with tourist objects as well as water if you need for a warm day, the prices are a bit more expensive that outside the Colosseum. ",5,COUPLES,0,382,Very Long (200w+),Positive,2019,5,Spring,True
2019-05-14,2018-08,OTHER,WOW,"There isn’t much to say other than this is a must see when in Rome. 

If you are a first timer I would 100% book on to a tour. You can do this beforehand or on the day you will find many people walking round who work for the Colosseum waiting to sign people up for tours or just give some advice. 

It is very well organised, the tour guides are great and full of knowledge.",5,COUPLES,2,76,Long (75-200w),Positive,2019,5,Summer,True
2019-05-14,2019-05,OTHER,Try to see it in this life not the next!,"Quite jaw dropping when you think how old this place is.
Being able to walk around, see, touch etc was highlight of our trip to Rome.",5,COUPLES,2,26,Medium (25-75w),Positive,2019,5,Spring,True
2019-05-14,2019-03,OTHER,WOW,"It's incredible, we took a guided tour of thr colliseum and roman forum and discovered a lot about this marvellous Attraction.
Wonderful experience",5,COUPLES,1,23,Short (<25w),Positive,2019,5,Spring,True
2019-05-14,2019-05,OTHER,Cancelled by Tour Company,"It rained the night before we were to go on this tour so it was cancelled.  I understand that's standard as the Colosseum can flood.  We were disappointed that there were no more daytime tours available that fit our schedule (first week of May 2019). However, we were able to book an night tour directly with CityWonders that was spectacular.  ",1,Unknown,0,60,Medium (25-75w),Negative,2019,5,Spring,True
2019-05-14,2019-05,MOBILE,ICONIC,Must see if in Rome. Number 1 attraction . Be sure to go with a guide!!!.  The history is incredible.  It is undergoing Renovation at the moment...great idea.  ,5,COUPLES,2,28,Medium (25-75w),Positive,2019,5,Spring,True
2019-05-15,2019-05,OTHER,Worth a visit during the night.,"This time we sent there diring the night, specifically for night photos. the construction is outstanding and the illumination excellent.
During the day the visitor lines are always long, taking hours so you can enter the site. ",5,COUPLES,0,37,Medium (25-75w),Positive,2019,5,Spring,True
2019-05-15,2019-05,MOBILE,Good but not brilliant ,"Whilst an iconic place to visit and we really enjoyed the history there are two things I feel compelled to mention 
1. The toilets were a disgrace- they could do much better
2. Self guided audio was on a phone. Personally we would have preferred headphones as it was difficult to see the screen and signage was very poor too

A must see attraction though.",3,FRIENDS,0,65,Medium (25-75w),Neutral,2019,5,Spring,True
2019-05-15,2018-06,OTHER,A must do for visitors to Rome,"I may get crowded, it may get hot in summer - but this is a must do for your visit to Rome. 

Also don't forget to do walk by at night - great photo opportuities.",5,Unknown,0,35,Medium (25-75w),Positive,2019,5,Summer,True
2019-05-15,2019-05,MOBILE,Beautiful,Visited 3 times while in Rome. Morning afternoon and night. Loved it! Really enjoyed watching the sunset on the colesseum. Beautiful! We booked a guided tour of the arena floor and it was definitely worth it. We used the Walks of Italy Gladiator Gate Tour.,5,FAMILY,2,45,Medium (25-75w),Positive,2019,5,Spring,True
2019-05-15,2019-04,OTHER,Wow ! Wow !,"This is a magnificent ancient Arena that is still surviving today. This is a must see in Rome. I am glad that i went for the guided tour, it helps a lot in the understanding of the history of this Amphitheatre. As usual, the Arena was packed with Tourist 7 days a week. My guided tour was only on the exterior of the Colosseum and did not include tour into the dungeon which i think is shame but what to do (We went on Easter Friday) so opening hour to all place of interests for that day is short thus we have to rush through all the places. But not too bad as i think walking around the Arena is already an exhilarating experience for me.",4,COUPLES,2,126,Long (75-200w),Positive,2019,5,Spring,True
2019-05-15,2019-05,MOBILE,Just wow!,"So much better in person. We didn’t let the cold and rain stop the adventure. 

Went with a tour. Wish we could have done the lower levels where the slaves and animals were kept along with the rest of it. We did see the arena floor which was pretty cool. Didn’t care for the “English stay on this side” and the other side was for French. Didn’t understand that when we were the only ones there. 

Bathroom lines were absurd. Not even ridiculous, but absurd. Port-a-pots would have been super helpful here. I didn’t even try to go. 

Steps were HUGE and slanted downward, so be super careful!

Now...the rest of it.... beautiful, incredible ruins. 

So glad we went!",4,COUPLES,2,119,Long (75-200w),Positive,2019,5,Spring,True
